시설명,박물관미술관구분,소재지도로명주소,소재지지번주소,위도,경도,운영기관전화번호,운영기관명,운영홈페이지,편의시설정보,평일관람시작시각,평일관람종료시각,공휴일관람시작시각,공휴일관람종료시각,휴관정보,어른관람료,청소년관람료,어린이관람료,관람료기타정보,박물관미술관소개,교통안내정보,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
양산시립박물관,공립,경상남도 양산시 북정로78,경상남도 양산시 북정동 678,35.35857719,129.0490217,055-392-3314,양산시립박물관,http://www.yangsan.go.kr/museum/main.do,"대강당,기획전시실,어린이체험실,시청각실",09:00,18:00,09:00,18:00,"월요일,1월1일,설날,추석",0,0,0,"일부기획전시 유료(개인-일반1,000 /청소년,군인 700/ 어린이 500)(단체-일반700/청소년,군인500/어린이300)","고분문화, 불교문화, 도자문화, 제례문화 전시","1. 지하철-2호선 양산역 하차하여 북정 방면 32번, 128번, 128-1번, 138번 삼성중학교·시립박물관 정류장 하차 2. 버스 -부산 범어사 방면 : 12번, 13번, 삼성중학교·시립박물관 정류장 하차부산 명륜동 방면 : 1200번 삼성중학교·시립박물관 정류장 하차부산 구포, 덕천동 방면 : 23번 삼성중학교·시립박물관 정류장 하차물금 방면 : 21번, 32번, 128번, 128-1번, 138번 삼성중학교·시립박물관 정류장 하차웅상 방면 : 52번, 57번 구.터미널 정류장 하차 후 물금방면에서 오는 차로 환승",055-392-3314,양산시립박물관,2021-10-06,5380000,경상남도 양산시
백제문화체험박물관,공립,충청남도 청양군 대치면 장곡길 43-24,충청남도 청양군 대치면 장곡리153-5,36.40606642,126.8454702,041-940-4871,충청남도 청양군,http://www.cheongyang.go.kr/museum.do,,09:00,18:00,09:00,18:00,"1월1일, 설날, 추석, 매주월요일(단 월요일이 공휴일인 경우 다음날), 그 밖의 군수가 정하는 날",1000,750,500,단체 20인이상 50할인,백제시대 두 수도의 배후도시였던 청양지역의 역사와 문화를 한눈에 볼수 있으며 전시관람 및 다양한 체험을 할수 있는 곳,,041-940-4871,충청남도 청양군청,2021-10-12,4590000,충청남도 청양군
영은미술관,사립,경기도 광주시 청석로 300(쌍령동),경기도 광주시 쌍령동 7-13번지 쌍령동,37.41355842,127.268748,031-761-0137,영은미술관,www.youngeunmuseum.org/,,10:00,18:00,10:00,18:00,매주월요일,6000,4000,3000,,,,031-761-0137,영은미술관,2021-10-05,5540000,경기도 광주시
닻미술관,사립,경기도 광주시 초월읍 진새골길 184,경기도 광주시 초월읍 대쌍령리 447-32번지,37.38034358,127.2711276,031-798-2581,재단법인닻문화재단,www.datzmuseum.org,주차장+카페테리아+멤버쉽 라운지,11:00,18:00,11:00,18:00,월+화요일+설+추석연휴+선거일,2000,1000,1000,,2010년 개관한 사진과 현대미술 중심의 미술관. 체험학습을 위한 목공방과 유리온실이 함께 운영되며 일년에 한번 2박 3일간 청소년을 위한 사진캠프도 열고 있다.,광역버스 1113-1(강변역 출발),070-4193-2581,재단법인닻문화재단,2021-10-05,5540000,경기도 광주시
만해기념관,사립,경기도 광주시 남한산성면 남한산성로 792번길 24-7,경기도 광주시 남한산성면 산성리 912-1번지,37.47730512,127.1808379,031-744-3100,만해기념관,www.manhae.or.kr,교육실+휴게실,10:00,16:00,10:00,16:00,매주월요일+1월1일,2000,1000,1000,국가유공자무료,"다양한 만해선생 관련 자료와 연구서들이 체계적으로 수집,정리,연구 되는 명실상부한 만해연구의 도량이요 만해 정신을 선양하고 있는 사립박물관이다.","지하철 8호선 산성역(2번 출구)-9번, 9-1번,52번 버스탑승 산성종점 하차",031-744-3100,만해기념관,2021-10-05,5540000,경기도 광주시
풀짚공예박물관,사립,"경기도 광주시 오포읍 문형산길 76(신현리, 초고빌라)",경기도 광주시 오포읍 신현리 331-5번지 초고빌라,37.36419832,127.1651088,031-717-4538,풀짚공예박물관,www.pulzip.com,,10:00,17:00,10:00,17:00,매주월요일+1월1일+설날+추석당일,3000,1500,1500,,,,031-717-4538,풀짚공예박물관,2021-10-05,5540000,경기도 광주시
사람박물관얼굴,사립,경기도 광주시 남종면 분원길 3-6,경기도 광주시 남종면 분원리 68번지,37.493941,127.302021,031-765-3522,사람박물관얼굴,www.visagej.org,,10:00,17:00,10:00,17:00,월+화요일,4000,3000,2000,,,,031-765-3522,사람박물관얼굴,2021-10-05,5540000,경기도 광주시
일본군위안부역사관,사립,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65번지,37.4428472,127.3220198,031-768-0064,일본군위안부역사관,www.nanum.org,주자장+카페,13:30,18:00,10:00,18:00,매주월요일,5000,3000,3000,"영상관람2,000원",일본군위안부피해자 문제 전시,광주터미널에서 택시이용,031-768-1545,나눔의집,2021-10-05,5540000,경기도 광주시
원주역사박물관,공립,강원도 원주시 봉산로 134,강원도 원주시 봉산동 836-1,37.34309272,127.9664064,033-737-4371,원주시,http://whm.wonju.go.kr/,주말체험교실,09:00,18:00,09:00,18:00,"매주 월요일, 명절 당일, 공휴일 다음날",0,0,0,,"원주시의 대표적인 박물관으로 ,원주의 고대시대부터 일제강점기까지 원주의 역사를 한눈에 살필수 있으며, 역사강좌, 체혐교실 등 다양한 문화프로그램도 운영중이다.","시내버스 5, 5-1, 5-2, 80, 81, 81-1, 82",033-737-4371,강원도 원주시청,2021-09-25,4190000,강원도 원주시
뮤지엄산미술관,사립,강원도 원주시 지정면 오크밸리2길 260,강원도 원주시 지정면 월송리 산129-5,37.41532774,127.8234698,033-730-9000,(재)한솔문화재단,www.museumsan.org,"카페테리아, 아트샵, 수유실",10:30,18:00,10:30,18:00,매주 월요일,18000,10000,0,"제임스터렐관 13,000원, 명상관13,000원 추가","세계적인 건축가 안도 다다오가 설계한 아름다운 미술관이다. 2015년 한국관광공사가 진행한 &lt;한국인이 꼭 가봐야할 한국관광100선&gt;에 선정되기도 한 곳이다.  근현대 한국을 대표하는 이중섭, 박수근, 백남준 등 여러 주요작가들의 회화 및 판화드로잉 작품을 집중소장하고 있다. (매년 2회의 기획전시 개최)",셔틀버스(시외버스터미널 정류장),033-730-9000,강원도 원주시청,2021-09-25,4190000,강원도 원주시
오랜미래신화미술관,사립,강원도 원주시 문막읍 취병로 711,강원도 원주시 문막읍 취병리 835,37.35008342,127.7697485,033-746-5256,오랜미래신화미술관,,,10:00,17:00,10:00,17:00,매주 월요일,0,0,0,0,한국 최초의 신화 테마 미술관,,033-746-5256,강원도 원주시청,2021-09-25,4190000,강원도 원주시
연세대학교 원주박물관,대학,강원도 원주시 흥업면 연세대길 1 (청송관 117호),강원도 원주시 흥업면 매지리 1875,37.2748331,127.9043277,033-760-2731,연세대학교,https://ywmuseum.yonsei.ac.kr/ywmuseum,"식당, 매점",10:00,16:00,00:00,00:00,"주말, 국정공휴일, 학교가 정한 휴교일",0,0,0,,,"시내버스 30, 31, 34",033-760-2731,강원도 원주시청,2021-09-25,4190000,강원도 원주시
뮤지엄산(페이퍼갤리러),사립,강원도 원주시 지정면 오크밸리2길 260,강원도 원주시 지정면 월송리 산129-5,37.41532774,127.8234698,033-730-9000,(재)한솔문화재단,www.museumsan.org,"카페테리아, 아트샵, 수유실",10:00,18:00,10:00,18:00,매주 월요일(*월요일이 공휴일인 경우 정상 개관),18000,10000,0,,"세계적인 건축가 안도 다다오가 설계한 박물관이다. 국보 제277호인 초조본대방광불 화엄경 주본 권제3과 보물 제1153호인 묘법연화경 권제1~3 등 국가문화재 10점 등 2,000여점의 자료를 소장하고 있다.",셔틀버스(시외버스터미널 정류장),033-730-9000,강원도 원주시청,2021-09-25,4190000,강원도 원주시
뮤지엄산(청조갤러리),사립,강원도 원주시 지정면 오크밸리 2길 260,강원도 원주시 지정면 월송리 산129-5,37.41532774,127.8234698,033-730-9000,한솔문화재단,http://museumsan.org/,,10:30,18:00,10:30,18:00,매주 월요일 (*월요일이 공휴일인 경우 정상 개관),18000,10000,0,,뮤지엄은 1997년부터 운영되어 오던 종이박물관(페이퍼갤러리)과 2013년 개관한 미술관(청조갤러리)으로 이루어진 종합뮤지엄,,033-730-9000,강원도 원주시청,2021-09-25,4190000,강원도 원주시
치악산 고판화박물관,사립,강원도 원주시 신림면 물안길 62,강원도 원주시 신림면 황둔리 1706-1,37.25743819,128.1280298,033-761-7885,명주사,www.gopanhwa.com,템플스테이 운영,10:00,17:00,10:00,17:00,매주 월요일,5000,4000,3000,,"한국, 일본, 중국, 몽골 등 고판화 4,000여점을 소장하고 있다. 튿히 강원도 유형문화재 제152호 덕주사판 불설아미타경 등 7점이 강원도 문화재로 지정되어 있다. 운영기관인 명주사에서 템플스테이도 운영 중이다.","시내버스 24, 25",033-761-7885,강원도 원주시청,2021-09-25,4190000,강원도 원주시
강원감영관찰사박물관,사립,강원도 원주시 흥업면 사제로 399-10,강원도 원주시 흥업면 사제리 540,37.32528094,127.886523,033-763-1534,강원감영관찰사박물관,,,10:00,17:00,10:00,13:00,"국경일, 일요일",0,0,0,0,,시내버스 20,033-763-1534,강원도 원주시청,2021-09-25,4190000,강원도 원주시
무릉고서화미술박물관,사립,강원도 원주시 흥업면 사제로 399-10,강원도 원주시 흥업면 사제리 540,37.32528094,127.886523,033-763-1535,무릉고서화미술박물관,https://wmum.modoo.at/,,10:00,17:00,10:00,13:00,"국경일, 일요일",0,0,0,0,"선사시대부터 근대까지 고문서, 고서, 시화, 도자기, 민예품 등 1만점여점의 유물 전시",시내버스 20,033-763-1535,강원도 원주시청,2021-09-25,4190000,강원도 원주시
원주허브팜식물박물관,사립,강원도 원주시 마장2길33,강원도 원주시 무실동 887-42,37.30800949,127.9250271,033-762-3113,원주허브팜식물박물관,http://www.wonjuherb.com/,휴게실,10:00,18:00,10:00,18:00,"매주 월요일(월요일이 공휴일인 경우 개관), 11~3월, 날씨 상황에 따라 휴관",7000,6000,5000,"앵무새집 5,000원 추가","17,000㎡ 재배면적에 1,000여종의 식물이 자라는 강원도 최초 식물박물관","시내버스 31, 33, 34, 35",033-762-3113,강원도 원주시청,2021-09-25,4190000,강원도 원주시
덕포진교육박물관,사립,경기도 김포시 대곶면 덕포진로103번길 90,경기도 김포시 대곶면 신안리 232-1,37.6506076,126.538711,031-989-8580,덕포진교육박물관,http://www.덕포진교육박물관.kr/,,09:00,18:00,09:00,18:00,매주 월요일/ 설추석 연휴 당일,4000,3000,1500,"실버 3,000 / 장애인 50 / 단체 20(30인이상) , 중고: 3000, 초: 2000","덕포진전시관에는 중포와 소포의 실물을 보실 수 있으며, 덕포진 포대 전시상황 및 포대모형도 재현되어 있다. 그 밖에 조선전서나 손돌의 전설 전자북·우저서원·홀기등의 유물과 통일신라시대(단경호, 양이부소호), 조선시대(백자동자상, 백자표형병, 백자대접, 백자장군)의 유물들과 수안산성·동성산에서 출토된 기와·청동제말·석기·석총·니탄층 등이 전시되어 있으며, 덕포진 포대 발굴현황에 대한 영상실이 설치되어 있다.",48번 국도(김포/강화방면) → 누산사거리에서 352번 도로 → 대명항 방면으로 좌회전 → 대명항을 약 1Km정도 남겨두고 우측,031-989-8580,덕포진교육박물관,2021-09-30,4090000,경기도 김포시
보름산미술관,사립,경기도 김포시 고촌읍 수기로 100-78,경기도 김포시 고촌읍 신곡리 893-1,37.59637231,126.760888,031-986-2583,보름산미술관,http://www.boroomsan.com,카페,10:00,18:00,13:00,17:00,매주 월요일/ 1월1일/ 설추석 연휴 당일,0,0,0,단체 가이드 진행 : 인당 4000원,고촌 보름산 자락에 자리잡은 지역문화 공간,김포 고촌버스정류장 하차 후 도보 15분,031-986-2583,보름산미술관,2021-09-30,4090000,경기도 김포시
CICA미술관,사립,경기도 김포시 양촌읍 삼도로 196-30,경기도 김포시 양촌읍 학운리 1556,37.6081597,126.5977703,031-988-6363,CICA미술관,http://cicamuseum.com,카페,10:30,17:00,10:30,17:00,"매주 월, 화요일",7000,6000,0,"중고:6000, 초:5000,미취학: 부모동반시 무료",양촌읍 학운산단에 위치한 문화공간으로 실험적인 아티스트들의 연구 공간이자 누구나 쉽게 현대미술을 접하고 생활 전반에 응용할 수 있는 열린 공간,올림픽대로 ‘한강신도시 IC’에서 약 30분 거리,031-988-6363,CICA미술관,2021-09-30,4090000,경기도 김포시
다도박물관,사립,경기도 김포시 월곶면 애기봉로275번길 187-51,경기도 김포시 월곶면 개곡리 830-1,37.7378084,126.5743488,031-998-1000,다도박물관,https://kimpodadomuseum.modoo.at/,,10:00,18:00,10:00,18:00,매주 월요일,5000,3000,2000,"상,장애인,군인50/지역주민1000원 할인/무료대상: 70세이상노인,국가 유공자,만3세이하개인","다도전시관, 연못, 정자, 보트, 투호, 야외결혼식장, 잔디광장, 박물관문화대학 운영, 다도예절 강습과 연꽃차 시음",자가이용 : 김포국제조각공원에서 애기봉으로 가는 길의 중간쯤 위치,031-998-1000,다도박물관,2021-09-30,4090000,경기도 김포시
외할머니의 부엌,사립,경기도 김포시 대곶면 덕포진로103번길 95-7,경기도 김포시 대곶면 신안리 222,37.64997572,126.5389774,031-984-1993,외할머니의 부엌,https://blog.naver.com/kimhs0891,,10:00,18:00,10:00,18:00,매주 월요일,5000,2000,2000,,,,031-984-1993,외할머니의 부엌,2021-09-30,4090000,경기도 김포시
김포시독립운동기념관,공립,경기도 김포시 양촌읍 양곡2로30번길 46,경기도 김포시 양촌읍 양곡리 1331,37.65335898,126.629642,031-996-6270,김포시독립운동기념관,https://www.fgy.or.kr/1931gimpo/mainPage.do,,10:00,17:00,00:00,00:00,"매주 월요일 및 법정공휴일, 근로자의 날(5월1일)",0,0,0,,김포지역에서 일어났던 3.1독립만세운동 정신을 계승하고 선열들을 기리기 위해 설립,"지하철 이용 시 : 구래역 1번 출구 도보 19분정도 소요 / 버스 이용 시 : 60-3, 60-5, 32, 31, 22(고다니마을9단지 하차)",031-996-6270,김포시청소년재단,2021-09-30,4090000,경기도 김포시
월정사 성보박물관,사립,강원도 평창군 진부면 오대산로 176,강원도 평창군 진부면 동산리 17-5,37.71869252,128.6024274,033-339-7000,월정사,https://wjssm.kr/,,09:30,18:00,09:30,18:00,월요일,0,0,0,무료,"월정사 성보박물관은 지상 2층, 지하 2층으로 이루어진 콘크리트 건물입니다. 총 면적은 2700㎡ 로 1층과 2층에는 전시공간을, 지하에는 관장실과 학예연구실, 수장고, 창고, 기계실들을 갖추고 있습니다. 현재 국보 제 48-2호 월정사석보살좌상, 제 292호 평창 상원사 중창권선문 2건의 국보와 5건의 보물 등 총 39건의 지정문화재와 4,000점의 문화재가 소장되어있음",월정사 앞 위치,033-330-2722,평창군,2021-09-15,4280000,강원도 평창군
고려궁박물관,사립,강원도 평창군 대관령면 올림픽로 1169,강원도 평창군 대관령면 용산리 652-1,37.61838285,128.647075,033-336-1111,고려궁한옥호텔,,,10:00,18:00,10:00,18:00,연중무휴,0,0,0,무료,"목아박물관의 설립자이자, 중형무형문화제 108호 목조각장 박찬수씨의 손길을 고스란히 느낄 수 있습니다. 문화예술품들을 역사적으로 조망하며, 역사와 문화를 한눈에 볼 수 있는 전시도 기획하고 있음",발왕산 인근,033-330-2722,평창군,2021-09-15,4280000,강원도 평창군
